,install_time,event_time,appsflyer_id,media_source,campaign,platform,event_name,event_revenue,event_revenue_usd
5649,2020-06-01 19:10:19,2020-06-01 20:32:45,1591038613727-5711339071962737555,unityads_int,DOZ_US_UA_andr_whitelist,android,af_purchase,75,3.400989
5650,2020-05-14 00:47:48,2020-06-01 20:36:33,1589417154994-3553961,unityads_int,DOZ_US_UA_ios_phone_whitelist,ios,af_purchase,8.99,8.99
5651,2020-06-01 19:28:11,2020-06-01 20:37:30,1591039689076-7043349880629244586,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_campaign-opt_purch-opt,android,af_purchase,94.99,3.545177
5652,2020-05-30 21:35:06,2020-06-01 20:38:16,1590874368248-5325929,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_ad-set-opt_value-opt_all-in-1,ios,af_purchase,3.99,2.940565
5653,2020-05-23 19:43:54,2020-06-01 20:38:20,1590263031337-2178852278690328020,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_campaign-opt_purch-opt,android,af_purchase,1.79,1.992983
5654,2020-06-01 07:38:55,2020-06-01 20:39:29,1590933902277-8734731,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt,ios,af_purchase,9.99,11.122851
5655,2020-05-23 21:36:58,2020-06-01 20:42:25,1590259207758-4418822,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt_all-in-1,ios,af_purchase,6.99,7.782656
5656,2020-06-01 03:05:46,2020-06-01 20:45:23,1575553770171-5363278319403751086,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_ad-set-opt_purch-opt_all-in-1,android,af_purchase,49,7.316741
5657,2020-05-23 21:36:58,2020-06-01 20:46:24,1590259207758-4418822,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt_all-in-1,ios,af_purchase,6.99,7.782656
5658,2020-06-01 06:23:52,2020-06-01 20:47:10,1590987202228-9881949,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_ad-set-opt_purch-opt_all-in-1,ios,af_purchase,3.99,3.99
5659,2020-05-21 08:29:25,2020-06-10 14:04:16,1590031458279-3029472,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,170,5.748486
5660,2020-01-26 18:31:36,2020-06-10 14:04:34,1580049550111-1973263,Facebook Ads,doz_ak_WW_m_18-40_purch,ios,af_purchase,2990,7.458961
5661,2020-01-26 18:31:36,2020-06-10 14:11:20,1580049550111-1973263,Facebook Ads,doz_ak_WW_m_18-40_purch,ios,af_purchase,2990,7.458961
5662,2020-01-26 18:31:36,2020-06-10 14:12:24,1580049550111-1973263,Facebook Ads,doz_ak_WW_m_18-40_purch,ios,af_purchase,399,0.99536
5663,2020-06-09 14:13:05,2020-06-10 14:13:22,1591711977096-8691103206239914849,unityads_int,DOZ_US_UA_andr_whitelist,android,af_purchase,3.79,3.79
5664,2020-06-10 13:48:17,2020-06-10 14:14:14,1591794118559-2111097,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_campaign-opt_purch-opt,ios,af_purchase,59.99,3.619001
5665,2020-01-26 18:31:36,2020-06-10 14:15:28,1580049550111-1973263,Facebook Ads,doz_ak_WW_m_18-40_purch,ios,af_purchase,2290,5.712716
5666,2020-06-08 20:51:41,2020-06-10 14:16:05,1591642191363-2983191,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt_all-in-1,ios,af_purchase,3.99,3.99
5667,2020-06-04 04:43:36,2020-06-10 14:16:15,1591245814737-2682145461067286738,Facebook Ads,doz_ak_andr_WW_lkl_1%_m_18-40_purch_10$,android,af_purchase,39.99,10.656594
5668,2020-05-24 03:40:33,2020-06-10 14:20:03,1590291633683-8594567854911529920,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_Andr_campaign-opt_purch-opt,android,af_purchase,17.49,17.49
5669,2020-06-10 02:49:53,2020-06-10 14:20:12,1591757389741-6505136500387247323,Facebook Ads,doz_ak_andr_Tier-1_lkl_1%_m_18-40_purch_10$,android,af_purchase,3.79,3.79
5670,2020-06-09 09:26:56,2020-06-10 14:20:15,1591694814939-6399027834499020151,Facebook Ads,doz_ak_andr_WW_lkl_1%_m_18-40_purch_10$,android,af_purchase,2.69,3.06031
5671,2020-05-24 03:40:33,2020-06-10 14:22:10,1590291633683-8594567854911529920,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_Andr_campaign-opt_purch-opt,android,af_purchase,29.99,29.99
5672,2020-05-24 03:40:33,2020-06-10 14:23:11,1590291633683-8594567854911529920,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_Andr_campaign-opt_purch-opt,android,af_purchase,7.49,7.49
5673,2020-03-18 12:47:53,2020-06-10 14:23:31,1584535393210-4935810,googleadwords_int,iOS WW actions first_buy,ios,af_purchase,233,33.007976
5674,2020-03-18 12:47:53,2020-06-10 14:23:32,1584535393210-4935810,googleadwords_int,iOS WW actions first_buy,ios,af_purchase,128,18.131853
5675,2020-06-10 08:49:03,2020-06-10 14:25:02,1591778953580-3371554352905953824,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_ad-set-opt_purch-opt_all-in-1,android,af_purchase,49,0.713286
5676,2020-06-08 07:42:45,2020-06-10 14:26:12,1591547700971-3789653,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_ad-set-opt_value-opt_all-in-1,ios,af_purchase,2.99,3.82012
5677,2020-05-24 03:40:33,2020-06-10 14:28:18,1590291633683-8594567854911529920,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_Andr_campaign-opt_purch-opt,android,af_purchase,7.49,7.49
5678,2020-05-24 03:40:33,2020-06-10 14:29:24,1590291633683-8594567854911529920,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_Andr_campaign-opt_purch-opt,android,af_purchase,7.49,7.49
5679,2020-06-10 08:49:03,2020-06-10 14:30:18,1591778953580-3371554352905953824,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_ad-set-opt_purch-opt_all-in-1,android,af_purchase,129,1.877834
5680,2020-05-24 03:40:33,2020-06-10 14:30:22,1590291633683-8594567854911529920,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_Andr_campaign-opt_purch-opt,android,af_purchase,7.49,7.49
5681,2020-03-18 12:47:53,2020-06-10 14:32:22,1584535393210-4935810,googleadwords_int,iOS WW actions first_buy,ios,af_purchase,68,9.633229
5682,2020-06-04 22:13:19,2020-06-10 14:39:21,1591308473819-7505017,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,730,6.802087
5683,2020-04-04 22:43:26,2020-06-10 14:41:34,1586038287509-6283648,googleadwords_int,iOS WW actions first_buy -county,ios,af_purchase,34.99,34.99
5684,2020-06-01 19:41:52,2020-06-10 14:43:22,1591040510433-3340458174536664023,googleadwords_int,Android WW roas,android,af_purchase,7.49,8.513173
5685,2020-06-10 09:46:11,2020-06-10 14:47:34,1591781390311-5020298,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,170,5.749459
5686,2020-06-02 18:36:14,2020-06-10 14:51:50,1591102680046-2282634,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_campaign-opt_purch-opt,ios,af_purchase,149,2.168971
5687,2020-06-06 15:24:08,2020-06-10 14:52:20,1591457047112-639545703337723316,googleadwords_int,Android WW roas,android,af_purchase,4.29,5.473803
5688,2020-05-25 12:01:14,2020-06-10 14:53:30,1590407931646-2335630,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_campaign-opt_purch-opt,ios,af_purchase,19.99,22.720737
5689,2020-06-09 16:48:16,2020-06-10 14:54:23,1591721099362-1182059,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_campaign-opt_purch-opt,ios,af_purchase,28,3.612833
5690,2020-06-06 15:24:08,2020-06-10 14:55:04,1591457047112-639545703337723316,googleadwords_int,Android WW roas,android,af_purchase,9.49,12.102215
5691,2020-06-10 14:41:43,2020-06-10 14:58:07,1591796309586-6613081,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_ad-set-opt_value-opt_all-in-1,ios,af_purchase,3.99,5.09102
5692,2020-06-10 14:41:43,2020-06-10 15:01:22,1591796309586-6613081,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_ad-set-opt_value-opt_all-in-1,ios,af_purchase,20.49,26.144108
5693,2020-06-03 02:30:02,2020-06-10 15:03:13,1591151398956-2044088658799847998,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_ad-set-opt_purch-opt_all-in-1,android,af_purchase,150,1.984385
5694,2020-06-05 22:28:01,2020-06-10 15:03:15,1591396069372-2908098734525345433,Facebook Ads,doz_ak_andr_Tier-1_lkl_1%_m_18-40_purch_10$,android,af_purchase,7.49,8.520882
5695,2020-06-04 10:09:01,2020-06-10 15:04:27,1591265341732-808489976108482603,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_Andr_ad-set-opt_value-opt_all-in-1,android,af_purchase,14,2.102189
5696,2020-06-10 08:49:03,2020-06-10 15:05:26,1591778953580-3371554352905953824,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_ad-set-opt_purch-opt_all-in-1,android,af_purchase,129,1.874371
5697,2020-06-05 06:08:02,2020-06-10 15:06:13,1591337159994-6467663,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_ad-set-opt_value-opt_all-in-1,ios,af_purchase,13.99,15.915506
5698,2020-05-25 09:56:56,2020-06-10 15:08:44,1590400559289-6530524,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_ad-set-opt_purch-opt,ios,af_purchase,18.99,21.603678
5699,2020-06-10 09:46:11,2020-06-10 15:10:07,1591781390311-5020298,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,100,3.382035
5700,2020-05-27 17:27:53,2020-06-10 15:11:18,1590587977658-8641854,restricted,,ios,af_purchase,299,4.344472
5701,2020-05-30 15:19:16,2020-06-10 15:20:12,1590637684022-9924349,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_campaign-opt_purch-opt,ios,af_purchase,5.99,5.99
5702,2020-04-07 07:49:40,2020-06-10 15:21:16,1586245731524-0729308,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,49,2.0951
5703,2020-06-03 11:50:28,2020-06-10 15:22:18,1591181286136-0219655,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,1.99,2.53913
5704,2020-06-10 08:46:35,2020-06-10 15:24:18,1591778785286-9104742680287381560,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_Andr_campaign-opt_purch-opt,android,af_purchase,350,4.630233
5705,2020-06-09 00:23:46,2020-06-10 15:26:12,1591662223894-1763491431524573816,mail.ru_int,Seg№4_lkl_Payers_m_26-39_Video_Impressions,android,af_purchase,109,1.583771
5706,2020-03-14 14:03:33,2020-06-10 15:27:08,1584193880665-3890499,googleadwords_int,iOS WW actions first_buy,ios,af_purchase,65000,54.6168
5707,2020-06-07 21:04:50,2020-06-10 15:27:18,1591563883382-1204588465431143363,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_all-OS_ad-set-opt_value-opt_all-in-1,android,af_purchase,2.69,3.060237
5708,2020-03-14 14:03:33,2020-06-10 15:27:39,1584193880665-3890499,googleadwords_int,iOS WW actions first_buy,ios,af_purchase,65000,54.6168
5709,2020-06-01 19:41:52,2020-06-12 14:32:07,1591040510433-3340458174536664023,googleadwords_int,Android WW roas,android,af_purchase,10.99,12.425001
5710,2020-06-08 12:44:36,2020-06-12 14:32:18,1591620273836-7299573117805347949,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_all-OS_ad-set-opt_value-opt_all-in-1,android,af_purchase,4.49,1.052138
5711,2020-06-01 19:41:52,2020-06-12 14:35:19,1591040510433-3340458174536664023,googleadwords_int,Android WW roas,android,af_purchase,37.99,42.95048
5712,2020-06-10 05:32:54,2020-06-12 14:38:33,1591767171706-934764498116230171,Facebook Ads,doz_ak_andr_WW_lkl_1%_m_18-40_purch_10$,android,af_purchase,22,0.987755
5713,2020-06-06 14:29:14,2020-06-12 14:41:18,1591453751062-6695905350486451629,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_Andr_ad-set-opt_value-opt_all-in-1,android,af_purchase,229.99,9.725558
5714,2020-06-07 19:43:25,2020-06-12 14:42:21,1591556089248-2732499,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_campaign-opt_purch-opt,ios,af_purchase,149,2.148553
5715,2020-06-11 03:24:35,2020-06-12 14:42:30,1591845803167-5804554,Facebook Ads,doz_ak_US_lkl-1%_m_18-40_purch_10$,ios,af_purchase,2.99,2.99
5716,2020-06-06 14:29:14,2020-06-12 14:45:21,1591453751062-6695905350486451629,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_Andr_ad-set-opt_value-opt_all-in-1,android,af_purchase,229.99,9.74543
5717,2020-06-06 08:37:08,2020-06-12 14:46:22,1591431579481-9163656,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_ad-set-opt_purch-opt_all-in-1,ios,af_purchase,2.49,2.49
5718,2020-06-06 14:29:14,2020-06-12 14:48:24,1591453751062-6695905350486451629,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_Andr_ad-set-opt_value-opt_all-in-1,android,af_purchase,229.99,9.725558
5719,2020-06-07 09:40:02,2020-06-12 14:51:18,1591522800126-8596582356556212267,Facebook Ads,doz_ak_andr_Tier-1_lkl_1%_m_18-40_purch_10$,android,af_purchase,1.79,2.023726
5720,2020-06-06 14:29:14,2020-06-12 14:52:24,1591453751062-6695905350486451629,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_Andr_ad-set-opt_value-opt_all-in-1,android,af_purchase,42.99,1.819922
5721,2020-06-10 15:00:08,2020-06-12 14:54:28,1591801211925-7778380953719435245,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_ad-set-opt_value-opt_all-in-1,android,af_purchase,9.89,2.635579
5722,2020-06-06 14:29:14,2020-06-12 14:55:32,1591453751062-6695905350486451629,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_Andr_ad-set-opt_value-opt_all-in-1,android,af_purchase,999.99,42.333183
5723,2020-06-12 14:39:43,2020-06-12 15:00:21,1591965924586-4470401,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_ad-set-opt_value-opt_all-in-1,ios,af_purchase,4900,4.07271
5724,2020-06-07 19:43:25,2020-06-12 15:02:09,1591556089248-2732499,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_campaign-opt_purch-opt,ios,af_purchase,299,4.30326
5725,2020-06-07 13:25:52,2020-06-12 15:11:13,1591536350218-6091097939944260173,restricted,,android,af_purchase,11.99,15.093456
5726,2020-06-07 13:25:52,2020-06-12 15:11:13,1591536350218-6091097939944260173,restricted,,android,af_purchase,5.49,6.911015
5727,2020-05-24 10:48:51,2020-06-12 15:12:21,1590317330447-8894641855116278019,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_all-OS_campaign-opt_purch-opt,android,af_purchase,1999,28.769958
5728,2020-05-29 10:39:43,2020-06-12 15:14:12,1590698837221-4107704,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_campaign-opt_purch-opt,ios,af_purchase,529,7.613461
5729,2020-05-29 09:39:18,2020-06-12 15:18:06,1590745155046-6343581131854313739,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_campaign-opt_purch-opt,android,af_purchase,539,7.772282
5730,2020-06-07 13:25:52,2020-06-12 15:18:22,1591536350218-6091097939944260173,restricted,,android,af_purchase,4.99,6.274898
5731,2020-06-12 14:39:43,2020-06-12 15:20:24,1591965924586-4470401,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_ad-set-opt_value-opt_all-in-1,ios,af_purchase,19000,15.799102
5732,2020-06-02 16:30:32,2020-06-12 15:20:51,1591115433276-8323143542925468047,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt,android,af_purchase,6.99,1.637961
5733,2020-04-05 10:33:43,2020-06-12 15:22:05,1586082202150-6435021,googleadwords_int,iOS IT en actions first_buy,ios,af_purchase,38.99,44.011938
5734,2020-06-12 14:39:43,2020-06-12 15:25:26,1591965924586-4470401,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_ad-set-opt_value-opt_all-in-1,ios,af_purchase,22000,18.285638
5735,2020-03-18 10:56:45,2020-06-12 15:27:05,1584510149644-4845104,googleadwords_int,iOS WW actions first_buy -county,ios,af_purchase,48,6.19346
5736,2020-06-03 09:04:11,2020-06-12 15:30:32,1591175043200-3735271156722991090,Facebook Ads,doz_ak_andr_WW_lkl_1%_m_18-40_purch_10$,android,af_purchase,8.49,1.68623
5737,2020-02-05 15:49:50,2020-06-12 15:31:12,1580721393178-3246177237662648269,Facebook Ads,doz_ak_andr_WW_lkl_1%_m_18-40_purch_10$,android,af_purchase,10.99,12.359744
5738,2020-06-08 16:17:14,2020-06-12 15:35:15,1591633028473-4823121830528921501,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_ad-set-opt_value-opt_all-in-1,android,af_purchase,19.99,2.923292
5739,2020-06-12 04:54:28,2020-06-12 15:35:18,1591937665098-6363087323046174040,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_ad-set-opt_value-opt_all-in-1,android,af_purchase,2700,2.24085
5740,2020-04-05 10:33:43,2020-06-12 15:40:31,1586082202150-6435021,googleadwords_int,iOS IT en actions first_buy,ios,af_purchase,13.99,15.791921
5741,2020-06-09 17:36:46,2020-06-12 15:43:33,1591716737295-9029649,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_campaign-opt_purch-opt,ios,af_purchase,49.99,2.933776
5742,2020-05-26 09:09:33,2020-06-12 15:47:33,1590484170574-5889320296610827380,restricted,,android,af_purchase,699,10.024423
5743,2020-05-26 09:09:33,2020-06-12 15:48:34,1590484170574-5889320296610827380,restricted,,android,af_purchase,339,4.878947
5744,2020-06-10 00:53:31,2020-06-12 15:57:30,1591303292080-7302744,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_ad-set-opt_purch-opt_all-in-1,ios,af_purchase,2.99,2.99
5745,2020-06-09 01:14:14,2020-06-09 01:29:13,1591654655503-4014511,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt_all-in-1,ios,af_purchase,3.99,3.99
5746,2020-06-03 14:44:15,2020-06-09 01:32:14,1591193916051-4730863,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,4.99,4.99
5747,2020-06-09 00:11:51,2020-06-09 01:32:57,1591661509989-8931507536621887059,bluestacks_int,DOZ_gp_CA,android,af_purchase,17.99,13.456172
5748,2020-06-07 19:02:38,2020-06-09 01:34:28,1591556556804-1624353254452920853,bluestacks_int,DOZ_gp_US,android,af_purchase,16.99,16.99
5749,2020-06-09 01:26:22,2020-06-09 01:41:25,1591652658998-7648164,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_ad-set-opt_value-opt_all-in-1,ios,af_purchase,3.99,5.086606
5750,2020-05-29 19:01:26,2020-06-09 01:42:25,1590778884178-915263660908500687,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_Andr_campaign-opt_purch-opt,android,af_purchase,38.99,1.467149
5751,2020-06-09 01:02:30,2020-06-09 01:45:08,1590792243701-4132834,restricted,,ios,af_purchase,3.99,3.99
5752,2020-06-09 00:11:51,2020-06-09 01:48:31,1591661509989-8931507536621887059,bluestacks_int,DOZ_gp_CA,android,af_purchase,9.99,7.472327
5753,2020-06-06 20:41:05,2020-06-09 01:51:09,1591475435349-2751406,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_campaign-opt_purch-opt,ios,af_purchase,4.99,4.99
5754,2020-06-06 20:41:05,2020-06-09 01:54:36,1591475435349-2751406,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_campaign-opt_purch-opt,ios,af_purchase,7.99,7.99
5755,2020-06-02 06:15:30,2020-06-09 01:56:21,1591078529871-7366166820117179135,googleadwords_int,Android WW purchase,android,af_purchase,7.48,5.390311
5756,2020-06-08 01:32:58,2020-06-09 01:58:03,1591579976381-2462740531827674872,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_Andr_ad-set-opt_value-opt_all-in-1,android,af_purchase,12,1.305455
5757,2020-06-05 04:10:31,2020-06-09 01:59:06,1591306325374-6734086,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_campaign-opt_purch-opt,ios,af_purchase,1.99,1.99
5758,2020-05-31 22:48:54,2020-06-09 02:03:31,1590962561862-4232204,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,1.99,1.99
5759,2020-06-05 04:10:31,2020-06-09 02:05:07,1591306325374-6734086,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_campaign-opt_purch-opt,ios,af_purchase,5.99,5.99
5760,2020-06-01 18:16:16,2020-06-09 02:05:14,1591035040911-3133724,Facebook Ads,doz_ak_US_lkl-1%_m_18-40_purch_10$,ios,af_purchase,1.99,1.99
5761,2020-05-18 11:02:49,2020-06-09 02:09:12,1589799709005-2208845,unityads_int,DOZ_US_UA_ios_phone_whitelist,ios,af_purchase,3.99,3.99
5762,2020-05-18 11:02:49,2020-06-09 02:10:17,1589799709005-2208845,unityads_int,DOZ_US_UA_ios_phone_whitelist,ios,af_purchase,1.99,1.99
5763,2020-05-18 11:02:49,2020-06-09 02:10:17,1589799709005-2208845,unityads_int,DOZ_US_UA_ios_phone_whitelist,ios,af_purchase,1.99,1.99
5764,2020-05-18 11:02:49,2020-06-09 02:10:17,1589799709005-2208845,unityads_int,DOZ_US_UA_ios_phone_whitelist,ios,af_purchase,1.99,1.99
5765,2020-06-07 07:11:53,2020-06-09 02:10:34,1591513909969-1009224057120731704,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_campaign-opt_purch-opt,android,af_purchase,78,1.561077
5766,2020-06-03 14:32:28,2020-06-09 02:11:24,1591194747251-6542797800537979655,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt,android,af_purchase,1.49,1.49
5767,2020-06-03 14:32:28,2020-06-09 02:11:24,1591194747251-6542797800537979655,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt,android,af_purchase,4.99,4.99
5768,2020-06-08 20:51:41,2020-06-09 02:20:19,1591642191363-2983191,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt_all-in-1,ios,af_purchase,3.99,3.99
5769,2020-06-06 20:35:46,2020-06-09 02:28:25,1591475742614-3060836526850953469,restricted,,android,af_purchase,4.49,4.49
5770,2020-06-06 20:35:46,2020-06-09 02:29:24,1591475742614-3060836526850953469,restricted,,android,af_purchase,4.49,4.49
5771,2020-06-09 02:17:54,2020-06-09 02:38:20,1591669071283-7761608754646593721,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_Andr_ad-set-opt_value-opt_all-in-1,android,af_purchase,5000,4.174511
5772,2020-05-27 19:39:12,2020-06-09 02:52:24,1590608349796-1244327903481922801,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_ad-set-opt_purch-opt_all-in-1,android,af_purchase,7.49,7.49
5773,2020-06-05 18:20:18,2020-06-09 02:59:22,1591381214876-3505572222505460519,Facebook Ads,doz_ak_andr_Tier-1_lkl_1%_m_18-40_purch_10$,android,af_purchase,2.09,2.09
5774,2020-06-06 20:41:05,2020-06-09 03:06:23,1591475435349-2751406,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_campaign-opt_purch-opt,ios,af_purchase,24.99,24.99
5775,2020-06-08 18:34:05,2020-06-09 03:10:31,1591640915854-8155137,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_ad-set-opt_purch-opt,ios,af_purchase,3.99,5.078164
5776,2020-05-31 05:14:44,2020-06-09 03:11:27,1590902077378-966190667569808501,Facebook Ads,doz_ak_andr_WW_lkl_1%_m_18-40_purch_10$,android,af_purchase,5.99,1.241888
5777,2020-05-28 05:23:00,2020-06-09 03:18:19,1590643376731-358255394716468207,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_campaign-opt_purch-opt,android,af_purchase,180,6.052678
5778,2020-05-27 19:39:12,2020-06-09 03:18:24,1590608349796-1244327903481922801,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_ad-set-opt_purch-opt_all-in-1,android,af_purchase,7.49,7.49
5779,2020-06-05 18:20:18,2020-06-09 03:22:05,1591381214876-3505572222505460519,Facebook Ads,doz_ak_andr_Tier-1_lkl_1%_m_18-40_purch_10$,android,af_purchase,2.49,2.49
5780,2020-05-26 06:49:44,2020-06-09 03:22:26,1590475771546-5294396609911964975,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_campaign-opt_purch-opt,android,af_purchase,23.99,23.99
5781,2020-06-03 15:41:02,2020-06-09 03:24:10,1591194151029-4886212,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_ad-set-opt_purch-opt_all-in-1,ios,af_purchase,7.29,1.943062
5782,2020-06-03 15:41:02,2020-06-09 03:24:11,1591194151029-4886212,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_ad-set-opt_purch-opt_all-in-1,ios,af_purchase,7.29,1.943062
5783,2020-06-03 15:41:02,2020-06-09 03:24:41,1591194151029-4886212,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_ad-set-opt_purch-opt_all-in-1,ios,af_purchase,7.29,1.942856
